Product ID,SKU Code,Product Name,Supplier,Purchase Cost,Units Sold,Sale Date,Expiration Date,Promotional Code,Customer Feedback,Returns,Return Reason,Tax Category,Gender,Age Group,Weight (kg),Dimensions (cm),Sustainability,Store,City,Province,Region,Category,Unit Price,Type of Sale,Month of Sale,Quarter of Sale,Bimonth of Sale,Year of Sale
467,SKU00467,Bags,Brown-King,6.794236481493904,75,2024-02-21,2024-10-19,VCE-5871,3,10,Other,Reduced,Male,Adult,1.5592241016129718,30.7 x 36.4 x 10.2,Yes,"Robinson, Lopez and Ruiz",Caltanissetta,Palermo,Sicily,Unisex,23.194092103721655,Delivery,February 2024,Q1 2024,B1 2024,2024
468,SKU00468,Shirts,Vargas-Morris,21.887810147948244,94,2024-04-26,2025-09-13,GLN-6107,5,6,Other,Super-Reduced,Male,Teen,1.5779546060653156,17.5 x 38.7 x 12.1,Yes,Lee-Maldonado,Macerata,Ancona,Marche,Men,47.007695452400434,Delivery,April 2024,Q2 2024,B2 2024,2024
469,SKU00469,Jackets,"Miller, Smith and Campbell",20.9528956668032,38,2024-01-22,2026-05-12,MHI-1870,1,10,Change of mind,Standard,Male,Adult,4.995381398325154,30.1 x 45.4 x 6.3,No,Watkins-Bolton,Naples,Naples,Campania,Men,58.28420248419929,Online,January 2024,Q1 2024,B1 2024,2024
470,SKU00470,Bags,Carroll Group,31.429283999805413,91,2023-08-19,2024-08-18,,4,6,Change of mind,Reduced,Male,Senior,4.816847756661334,39.4 x 36.6 x 6.8,Yes,Daniel PLC,Parma,Bologna,Emilia-Romagna,Accessories,23.17649840254909,Online,August 2023,Q3 2023,B4 2023,2023
471,SKU00471,Trousers,Owen Inc,24.50071505735769,63,2023-06-19,2025-12-26,,4,1,Change of mind,Standard,Non-binary,Senior,3.6412452361680816,19.6 x 16.0 x 15.2,Yes,"Butler, Jacobs and Stout",Turin,Turin,Piedmont,Men,15.046252662746419,Delivery,June 2023,Q2 2023,B3 2023,2023
472,SKU00472,Trousers,"Myers, Flores and Hughes",41.514652647029656,58,2023-09-14,2026-05-29,,2,5,Not as described,Standard,Male,Senior,2.3128540122183425,22.2 x 28.3 x 9.5,Yes,Snow-Hardin,Aosta,Aosta,Aosta Valley,Women,14.275182123174371,Online,September 2023,Q3 2023,B5 2023,2023
473,SKU00473,Jackets,Willis and Sons,39.29618403694623,3,2023-08-01,2025-06-04,CCL-6732,5,9,Not as described,Reduced,Male,Teen,2.239208359093937,34.1 x 34.2 x 7.9,Yes,Mosley and Sons,Udine,Trieste,Friuli Venezia Giulia,Men,10.68811301084678,Delivery,August 2023,Q3 2023,B4 2023,2023
474,SKU00474,Shoes,Kaufman-Meyers,18.645900698079814,4,2024-02-11,2024-11-17,XHT-8124,5,10,Other,Reduced,Female,Teen,1.4655499439374122,31.5 x 44.5 x 3.1,Yes,Smith Group,Oristano,Cagliari,Sardinia,Shoes,40.91241002881287,Delivery,February 2024,Q1 2024,B1 2024,2024
475,SKU00475,Shirts,Kim and Sons,12.330587294555386,49,2023-08-18,2024-11-04,WCG-5515,5,7,Not as described,Super-Reduced,Non-binary,Teen,3.354584003122724,35.8 x 49.2 x 12.9,No,"Brady, Adams and Castillo",Barletta,Bari,Apulia,Accessories,37.53342382059426,Delivery,August 2023,Q3 2023,B4 2023,2023
476,SKU00476,Trousers,Gray LLC,45.63384494976692,22,2023-10-24,2025-12-09,FQQ-9159,4,3,Defective,Super-Reduced,Non-binary,Adult,1.530042575881395,27.2 x 12.6 x 10.5,No,"Stafford, Hughes and Alexander",Ascoli Piceno,Ancona,Marche,Accessories,81.4650657234503,Store Pickup,October 2023,Q4 2023,B5 2023,2023
477,SKU00477,Coats,Ortiz-Boyle,12.849086519462046,74,2023-12-18,2025-11-01,GKT-2910,2,1,Other,Standard,Female,Adult,1.5099910000560581,17.2 x 38.7 x 5.8,Yes,Warner LLC,Catanzaro,Catanzaro,Calabria,Men,97.9233845034462,Delivery,December 2023,Q4 2023,B6 2023,2023
478,SKU00478,Jeans,Gregory-Ruiz,32.747025319020736,61,2023-11-02,2025-10-07,,2,8,Defective,Standard,Male,Adult,2.7694164879808483,35.4 x 18.9 x 1.9,Yes,"Zavala, Jones and Valentine",Pordenone,Trieste,Friuli Venezia Giulia,Women,90.69957922402358,In-store,November 2023,Q4 2023,B6 2023,2023
479,SKU00479,Bags,Peterson Group,12.285450175791109,50,2024-05-05,2025-05-08,VHX-1154,4,9,,Standard,Female,Senior,2.6641590150059278,14.7 x 40.9 x 1.4,Yes,Blake-Morris,Courmayeur,Aosta,Aosta Valley,Men,79.51262621462446,Delivery,May 2024,Q2 2024,B3 2024,2024
480,SKU00480,Jackets,Scott Inc,47.73167830706346,48,2023-07-21,2025-10-06,,5,0,Defective,Reduced,Female,Adult,3.249597497922373,38.7 x 33.7 x 13.4,Yes,"Carter, Boyd and Dawson",Pesaro,Ancona,Marche,Women,36.92055585418302,Online,July 2023,Q3 2023,B4 2023,2023
481,SKU00481,Bags,"Mcconnell, Martinez and Taylor",25.029433909111262,96,2023-09-08,2025-03-01,,1,6,Not as described,Reduced,Male,Adult,2.36108863974741,43.4 x 42.9 x 14.9,Yes,Howard Ltd,La Spezia,Genoa,Liguria,Men,53.97138928947857,Store Pickup,September 2023,Q3 2023,B5 2023,2023
482,SKU00482,Shoes,Dennis-Nelson,13.899485374252402,59,2024-05-16,2026-04-11,JAD-5657,3,0,Defective,Standard,Non-binary,Adult,2.7578771050058566,32.2 x 14.5 x 2.8,No,"Holt, Jones and Cole",Spoleto,Perugia,Umbria,Women,58.88280693543575,Store Pickup,May 2024,Q2 2024,B3 2024,2024
483,SKU00483,Accessories,"Pena, Wilson and Allison",37.39815715207865,49,2024-03-01,2025-02-22,,4,1,Defective,Standard,Non-binary,Adult,3.554198268087289,16.0 x 15.2 x 2.5,No,"Brown, Clark and Stewart",Crotone,Catanzaro,Calabria,Women,89.11046343665035,Delivery,March 2024,Q1 2024,B2 2024,2024
484,SKU00484,Shirts,Jensen PLC,18.551694371404256,62,2023-12-11,2024-06-04,,1,2,Change of mind,Super-Reduced,Female,Adult,0.19886121636435966,25.3 x 32.3 x 8.6,No,Boyer-Miller,Brindisi,Bari,Apulia,Accessories,16.062820653720067,Store Pickup,December 2023,Q4 2023,B6 2023,2023
485,SKU00485,Shoes,"Park, Johnson and Meadows",40.6929760108961,74,2023-07-18,2025-07-15,,2,1,Other,Standard,Non-binary,Adult,3.448230973152161,48.7 x 48.1 x 15.5,Yes,Pennington-Brown,Chieti,Chieti,Abruzzo,Unisex,44.2855640326918,Store Pickup,July 2023,Q3 2023,B4 2023,2023
486,SKU00486,Shirts,"King, Parsons and Reed",10.011917316514893,54,2023-12-01,2024-11-25,YCW-0282,1,3,Other,Reduced,Male,Senior,3.4369552509320225,47.5 x 49.3 x 13.5,Yes,Parker-Clark,Bari,Bari,Apulia,Men,89.78252490584987,Store Pickup,December 2023,Q4 2023,B6 2023,2023
487,SKU00487,Jeans,Reid Inc,10.832192392525833,45,2023-10-20,2025-03-24,OWR-5647,1,8,Change of mind,Reduced,Male,Teen,3.3855282926478965,48.9 x 47.6 x 15.9,No,Floyd LLC,Chieti,Chieti,Abruzzo,Women,40.59286504065923,Store Pickup,October 2023,Q4 2023,B5 2023,2023
488,SKU00488,Bags,Johnson PLC,33.75518410271592,63,2023-12-23,2024-07-13,,1,7,Not as described,Reduced,Non-binary,Senior,3.2652346256763995,17.4 x 40.0 x 17.8,Yes,"Nelson, Vaughn and Davidson",Palermo,Palermo,Sicily,Women,84.046385845043,Store Pickup,December 2023,Q4 2023,B6 2023,2023
489,SKU00489,Coats,Gonzalez-Sutton,11.687487688905414,44,2023-09-06,2025-03-13,PLY-3544,5,5,Other,Reduced,Female,Adult,1.1940372707873477,43.0 x 14.0 x 14.2,Yes,Mitchell Ltd,Ischia,Naples,Campania,Unisex,78.54931192381338,Store Pickup,September 2023,Q3 2023,B5 2023,2023
490,SKU00490,Accessories,Hughes Group,48.12581448622692,1,2023-10-03,2025-09-30,,5,6,Other,Standard,Non-binary,Senior,3.161037511814712,25.8 x 11.0 x 17.1,Yes,"Greer, Thompson and Pham",Terni,Perugia,Umbria,Unisex,24.79873089996694,In-store,October 2023,Q4 2023,B5 2023,2023
491,SKU00491,Coats,Golden-Paul,20.32067826097391,22,2024-04-27,2025-05-31,INU-1372,2,3,Defective,Super-Reduced,Female,Senior,3.355502587676642,17.3 x 48.9 x 1.5,No,Arias PLC,Catanzaro,Catanzaro,Calabria,Men,90.69629003956496,Online,April 2024,Q2 2024,B2 2024,2024
492,SKU00492,Shirts,Turner-Harrell,11.658366533744294,72,2023-08-03,2026-03-16,,3,0,Other,Standard,Female,Senior,2.558928010624316,45.1 x 38.1 x 15.0,Yes,Gonzalez-Roman,Pordenone,Trieste,Friuli Venezia Giulia,Shoes,27.351989231817264,Store Pickup,August 2023,Q3 2023,B4 2023,2023
493,SKU00493,Coats,"Johnson, Russell and Cochran",8.055791154451086,56,2024-02-23,2025-10-27,,1,1,Defective,Standard,Non-binary,Senior,4.620472800954177,42.9 x 34.8 x 5.8,No,Lee-Nguyen,Caserta,Naples,Campania,Shoes,85.90629501664436,Store Pickup,February 2024,Q1 2024,B1 2024,2024
494,SKU00494,Coats,Diaz LLC,20.105271423092088,16,2023-11-19,2024-12-16,,1,10,Other,Super-Reduced,Female,Adult,0.556413469820783,37.1 x 27.3 x 3.7,Yes,Gray PLC,Reggio Calabria,Catanzaro,Calabria,Unisex,37.83507507096596,Online,November 2023,Q4 2023,B6 2023,2023
495,SKU00495,Shirts,Hernandez Group,44.054547155980146,98,2023-06-04,2026-03-05,,2,8,Other,Super-Reduced,Female,Teen,4.070687338591036,30.6 x 40.1 x 19.4,Yes,"Bailey, Johnson and Harris",Andria,Bari,Apulia,Unisex,52.162147437055005,Online,June 2023,Q2 2023,B3 2023,2023
496,SKU00496,Jackets,"Miller, Hall and Jones",18.36904429093687,52,2024-02-05,2025-08-21,,5,5,Defective,Reduced,Female,Teen,3.1379932748638897,46.8 x 19.7 x 15.2,Yes,Martinez-Wright,Novara,Turin,Piedmont,Unisex,23.999141358994972,Online,February 2024,Q1 2024,B1 2024,2024
497,SKU00497,Trousers,"Martin, Tyler and Patrick",37.29230993357627,35,2023-12-31,2024-07-21,OID-3117,5,2,Change of mind,Standard,Female,Adult,0.21805716880177434,39.5 x 17.8 x 3.0,No,"Davidson, Mathews and Ortega",Courmayeur,Aosta,Aosta Valley,Unisex,73.26541777686315,In-store,December 2023,Q4 2023,B6 2023,2023
498,SKU00498,Coats,Perry-Smith,35.149795967725524,96,2023-08-22,2026-03-09,QXG-5189,1,8,Other,Reduced,Female,Senior,3.0512917092462755,23.8 x 15.7 x 8.8,No,"Miller, Lambert and Barnes",La Spezia,Genoa,Liguria,Unisex,40.08009861638497,Store Pickup,August 2023,Q3 2023,B4 2023,2023
499,SKU00499,Accessories,Mendez PLC,20.47634406504161,78,2024-03-10,2025-09-18,,4,0,Change of mind,Reduced,Non-binary,Senior,3.8874279430087886,27.8 x 36.6 x 3.5,Yes,Reed and Sons,Novara,Turin,Piedmont,Accessories,85.70051180370605,Store Pickup,March 2024,Q1 2024,B2 2024,2024
500,SKU00500,Shirts,Allen PLC,47.35683059735401,78,2023-06-27,2024-07-19,MAL-2491,1,5,Other,Standard,Male,Adult,0.29027010105930395,27.6 x 48.6 x 2.2,No,Cox-Solis,Fermo,Ancona,Marche,Accessories,99.07758465979403,Online,June 2023,Q2 2023,B3 2023,2023
501,SKU00501,Shirts,"Adams, Page and Hopkins",23.461320154880305,55,2024-01-12,2026-03-11,USW-1093,2,1,Other,Super-Reduced,Non-binary,Teen,2.4286133251232145,38.0 x 35.3 x 15.9,Yes,Rivera-Barton,L’Aquila,Chieti,Abruzzo,Shoes,70.08346822155572,Store Pickup,January 2024,Q1 2024,B1 2024,2024
502,SKU00502,Bags,Morales PLC,35.148997279226464,41,2024-05-05,2026-02-22,BCJ-4524,3,3,Defective,Super-Reduced,Non-binary,Teen,2.8293936441348624,18.3 x 26.9 x 4.1,No,"Curry, Henderson and Hampton",Genoa,Genoa,Liguria,Unisex,75.92772790357114,In-store,May 2024,Q2 2024,B3 2024,2024
503,SKU00503,Jeans,Li Group,40.28237475944441,78,2023-12-25,2025-08-22,,3,7,Not as described,Reduced,Male,Adult,1.4930720583871062,37.4 x 23.6 x 18.4,Yes,"Reyes, Stewart and Johnson",Catania,Palermo,Sicily,Unisex,23.182860508769878,In-store,December 2023,Q4 2023,B6 2023,2023
504,SKU00504,Jackets,Owens Ltd,46.94472498935399,64,2024-05-12,2025-05-10,KNL-7064,2,3,Not as described,Reduced,Female,Senior,0.3336604483840646,43.3 x 20.7 x 10.2,Yes,Branch Ltd,Isernia,Campobasso,Molise,Accessories,19.30463265518803,In-store,May 2024,Q2 2024,B3 2024,2024
505,SKU00505,Accessories,Bray Ltd,20.358187986158313,62,2023-07-08,2024-06-23,OBV-4052,3,4,Other,Standard,Female,Senior,2.843938580475542,11.7 x 42.5 x 5.9,No,Rose-Ferguson,Aosta,Aosta,Aosta Valley,Men,79.3427968047673,In-store,July 2023,Q3 2023,B4 2023,2023
506,SKU00506,Trousers,Kelly-Church,11.300625054431318,32,2024-02-15,2026-01-24,,4,0,Defective,Reduced,Male,Senior,4.430208850177075,48.1 x 43.4 x 10.6,Yes,Johnson Group,Benevento,Naples,Campania,Men,58.35888325746903,In-store,February 2024,Q1 2024,B1 2024,2024
507,SKU00507,Jackets,Johnston-Fields,28.77878046993069,37,2024-02-21,2024-08-07,,4,5,Change of mind,Super-Reduced,Female,Teen,4.449456209011136,11.4 x 12.0 x 18.4,No,Herrera-Wallace,Campobasso,Campobasso,Molise,Women,11.598751898072281,Store Pickup,February 2024,Q1 2024,B1 2024,2024
508,SKU00508,Accessories,Warren-Romero,14.64771216044431,20,2024-02-06,2025-07-07,NGU-2308,4,1,Not as described,Reduced,Female,Adult,4.322395283887289,30.8 x 17.4 x 9.6,No,"Horn, Jordan and Bailey",La Spezia,Genoa,Liguria,Accessories,64.58303767608058,Store Pickup,February 2024,Q1 2024,B1 2024,2024
509,SKU00509,Coats,Alvarez-Cunningham,46.015165897901184,50,2024-01-09,2026-01-19,,2,9,Defective,Standard,Non-binary,Adult,2.6626778956164046,40.9 x 28.2 x 1.3,Yes,King Ltd,Asti,Turin,Piedmont,Men,17.722374348206344,In-store,January 2024,Q1 2024,B1 2024,2024
510,SKU00510,Shirts,Thomas-Willis,17.655830110213778,43,2024-01-06,2025-01-31,,3,7,Defective,Reduced,Male,Adult,3.1664370939271036,43.9 x 49.0 x 6.5,No,Davis-Miller,Belluno,Venice,Veneto,Accessories,24.574845822497185,In-store,January 2024,Q1 2024,B1 2024,2024
511,SKU00511,Shirts,"Hopkins, Murphy and Taylor",39.14883992632467,87,2023-11-14,2026-05-03,,2,5,Change of mind,Reduced,Non-binary,Teen,4.75636962957559,16.6 x 18.9 x 10.5,Yes,Brown Inc,Vibo Valentia,Catanzaro,Calabria,Unisex,59.66124170703711,Store Pickup,November 2023,Q4 2023,B6 2023,2023
512,SKU00512,Bags,Morales LLC,32.03113900089441,53,2023-08-18,2025-05-17,,3,3,Other,Standard,Non-binary,Teen,4.054770819928546,30.2 x 46.2 x 7.5,No,Phillips Inc,Tivoli,Rome,Lazio,Men,32.68819482189407,Delivery,August 2023,Q3 2023,B4 2023,2023
513,SKU00513,Shoes,"Holmes, Clark and Woodard",14.175846268067268,77,2024-01-06,2024-09-27,,3,3,Change of mind,Standard,Female,Teen,4.273731592836573,38.9 x 32.3 x 18.3,Yes,"Adams, Watson and Caldwell",Trento,Trento,Trentino-Alto Adige,Accessories,58.55751440354772,In-store,January 2024,Q1 2024,B1 2024,2024
514,SKU00514,Bags,Mcclure-Little,14.814927351935907,7,2024-01-23,2026-05-10,JSW-6823,1,5,Other,Super-Reduced,Male,Teen,3.4154467339852093,47.9 x 37.7 x 4.3,Yes,"Kim, Stuart and Mendez",Gorizia,Trieste,Friuli Venezia Giulia,Shoes,95.21992143925837,In-store,January 2024,Q1 2024,B1 2024,2024
515,SKU00515,Trousers,Bernard-Knox,38.12808386219747,77,2024-05-21,2024-11-22,WBC-8359,1,7,Defective,Reduced,Non-binary,Teen,4.417697073671098,15.4 x 37.2 x 2.5,Yes,"Lopez, Berg and Ramos",Matera,Potenza,Basilicata,Unisex,53.11266506385573,Online,May 2024,Q2 2024,B3 2024,2024
516,SKU00516,Coats,Ramirez-Jacobs,17.495969053085837,44,2023-09-03,2026-02-08,OUN-2094,2,5,Not as described,Standard,Non-binary,Teen,0.42147697063324907,10.3 x 13.5 x 13.7,No,Clayton PLC,Caltanissetta,Palermo,Sicily,Men,93.19295331088748,In-store,September 2023,Q3 2023,B5 2023,2023
517,SKU00517,Accessories,"Moses, Clark and Gray",22.536787846981742,29,2023-07-05,2024-07-14,POL-2389,4,8,Change of mind,Super-Reduced,Male,Teen,3.960007400545444,25.5 x 30.6 x 2.9,No,Rodriguez Inc,Savona,Genoa,Liguria,Accessories,84.23699322169799,In-store,July 2023,Q3 2023,B4 2023,2023
518,SKU00518,Jeans,Jenkins-Reynolds,21.155507112729968,56,2023-07-15,2024-07-16,,4,2,Other,Standard,Female,Teen,1.0691566690053893,18.3 x 14.7 x 8.5,Yes,Taylor LLC,Pavia,Milan,Lombardy,Unisex,42.56267585581923,Store Pickup,July 2023,Q3 2023,B4 2023,2023
519,SKU00519,Jeans,Fischer-Werner,47.949526129842376,95,2024-04-09,2025-09-27,,5,5,Other,Standard,Non-binary,Adult,0.13611431750968758,42.8 x 44.2 x 11.2,No,"Morton, Johnson and Garcia",Savona,Genoa,Liguria,Men,48.23816013456037,In-store,April 2024,Q2 2024,B2 2024,2024
520,SKU00520,Jackets,Arnold-Cooper,45.25094650137324,69,2023-07-27,2025-08-07,XOS-6248,1,9,Other,Super-Reduced,Non-binary,Adult,3.9099016350056255,16.1 x 33.6 x 17.4,No,"Frazier, Mercado and Schultz",Aosta,Aosta,Aosta Valley,Accessories,29.813934458955426,In-store,July 2023,Q3 2023,B4 2023,2023
521,SKU00521,Coats,"Spears, Dunn and Freeman",12.265448863931676,31,2024-04-30,2025-05-09,,1,7,Not as described,Standard,Male,Adult,1.317543065932642,26.3 x 46.5 x 9.1,Yes,Nash-Velez,Cosenza,Catanzaro,Calabria,Women,66.95542355219189,Store Pickup,April 2024,Q2 2024,B2 2024,2024
522,SKU00522,Accessories,Fry-Waller,34.70077248488468,8,2024-05-28,2024-06-17,,1,3,Defective,Standard,Non-binary,Adult,1.9849126082358326,44.0 x 37.1 x 16.6,Yes,Garcia Group,Pistoia,Florence,Tuscany,Unisex,94.93115600087022,In-store,May 2024,Q2 2024,B3 2024,2024
523,SKU00523,Shirts,Thompson-Shah,45.32126763107793,71,2023-11-16,2025-04-27,YIL-8425,4,1,Other,Super-Reduced,Male,Teen,3.881119763913612,25.6 x 19.0 x 10.2,No,"Evans, Young and Johnson",Cagliari,Cagliari,Sardinia,Accessories,83.07737659670252,Delivery,November 2023,Q4 2023,B6 2023,2023
524,SKU00524,Bags,"Barrett, Harper and Baldwin",18.53952952834763,80,2023-11-23,2024-08-20,,1,3,Change of mind,Standard,Male,Adult,3.5056819926496963,49.8 x 31.2 x 4.0,Yes,"Patterson, Sullivan and Sanford",Chieti,Chieti,Abruzzo,Women,12.761859975611594,Store Pickup,November 2023,Q4 2023,B6 2023,2023
525,SKU00525,Jeans,Montoya LLC,21.130983298812968,2,2024-02-06,2026-04-11,,5,5,Change of mind,Reduced,Female,Adult,2.996043805184826,22.8 x 23.0 x 16.7,Yes,Coffey-Rubio,Cosenza,Catanzaro,Calabria,Unisex,11.470568935805575,In-store,February 2024,Q1 2024,B1 2024,2024
526,SKU00526,Coats,"Edwards, Wong and Anthony",16.441306816171824,36,2023-08-04,2025-09-02,,2,9,Other,Standard,Non-binary,Teen,2.725832765030821,49.9 x 22.4 x 17.1,Yes,"Johnson, Carlson and Fritz",Pesaro,Ancona,Marche,Women,18.76414549665905,Online,August 2023,Q3 2023,B4 2023,2023
527,SKU00527,Bags,Harvey Inc,18.147129596735574,15,2023-07-08,2025-08-17,LGX-0557,2,4,Defective,Standard,Non-binary,Adult,4.219933737453023,40.9 x 17.3 x 9.3,No,"Velazquez, Lee and Hall",Macerata,Ancona,Marche,Men,32.32266987310342,Store Pickup,July 2023,Q3 2023,B4 2023,2023
528,SKU00528,Jackets,Green-Whitney,30.743738578301304,37,2024-04-03,2025-07-15,,1,4,Change of mind,Standard,Female,Senior,2.4568814266426036,19.0 x 42.5 x 5.5,No,Johnson-Jackson,Lecce,Bari,Apulia,Women,98.26813381417118,Online,April 2024,Q2 2024,B2 2024,2024
529,SKU00529,Accessories,Bradley-Arellano,13.40980331378532,43,2023-07-20,2025-10-11,OZU-8816,5,1,Other,Standard,Male,Teen,0.8264583473912328,20.2 x 21.9 x 7.2,Yes,"Ramirez, Moses and Allen",Enna,Palermo,Sicily,Shoes,65.99538008949804,Delivery,July 2023,Q3 2023,B4 2023,2023
530,SKU00530,Jeans,"Callahan, James and Stewart",34.3211404503875,14,2023-09-14,2024-11-09,,1,1,Change of mind,Super-Reduced,Male,Adult,2.107883196678689,13.5 x 43.4 x 12.0,Yes,"Rodgers, Fowler and Lang",Potenza,Potenza,Basilicata,Unisex,46.68496282092519,In-store,September 2023,Q3 2023,B5 2023,2023
531,SKU00531,Jackets,"Jenkins, Wood and Fox",12.389661756944548,42,2023-10-01,2025-11-24,CYJ-8311,1,9,Defective,Super-Reduced,Female,Senior,1.3494187900198875,11.1 x 26.0 x 4.8,Yes,Sanford Group,Caserta,Naples,Campania,Men,49.194972858430965,Store Pickup,October 2023,Q4 2023,B5 2023,2023
532,SKU00532,Coats,"Miller, Wagner and Taylor",14.256651295374603,5,2024-03-25,2024-11-20,,3,7,Change of mind,Super-Reduced,Male,Adult,2.579278264865804,41.1 x 26.3 x 7.8,Yes,Reyes LLC,Aosta,Aosta,Aosta Valley,Men,43.85183454626713,Online,March 2024,Q1 2024,B2 2024,2024
533,SKU00533,Trousers,Mcgee LLC,23.4541579202554,50,2024-05-04,2025-01-06,,4,0,Defective,Standard,Male,Senior,1.4596157467000335,39.4 x 28.9 x 13.5,Yes,Lee Ltd,Vercelli,Turin,Piedmont,Men,86.27377386949338,In-store,May 2024,Q2 2024,B3 2024,2024
534,SKU00534,Bags,"Thompson, West and Jackson",15.34807233630108,9,2023-07-12,2024-10-13,WBT-6307,5,8,Other,Reduced,Non-binary,Teen,3.7463371448660134,43.3 x 48.2 x 1.4,No,Chase and Sons,Turin,Turin,Piedmont,Men,55.9812840306562,Online,July 2023,Q3 2023,B4 2023,2023
535,SKU00535,Coats,"Cruz, Jenkins and Long",38.76205150771214,16,2024-04-25,2024-10-21,KAV-3753,3,3,Other,Super-Reduced,Female,Senior,1.9956819886901436,49.3 x 36.9 x 10.2,No,Rivas-Daniel,Barletta,Bari,Apulia,Shoes,58.8869596714767,Store Pickup,April 2024,Q2 2024,B2 2024,2024
536,SKU00536,Accessories,Rogers-Ramos,46.965945062817106,100,2024-01-10,2026-03-07,,1,4,Defective,Standard,Female,Teen,3.5444975222743595,48.8 x 17.8 x 14.9,No,"Richards, Garcia and Trujillo",Piacenza,Bologna,Emilia-Romagna,Unisex,94.45943870829676,In-store,January 2024,Q1 2024,B1 2024,2024
537,SKU00537,Coats,Thomas LLC,36.745061627278986,7,2024-05-24,2026-03-07,,3,1,Defective,Reduced,Female,Teen,4.095619544425883,36.7 x 16.5 x 15.9,Yes,Fischer and Sons,Foggia,Bari,Apulia,Men,55.0343560676507,Delivery,May 2024,Q2 2024,B3 2024,2024
538,SKU00538,Coats,Lloyd-Gardner,13.437348361431253,94,2024-04-03,2025-01-13,,1,10,Change of mind,Super-Reduced,Female,Teen,0.7505712657172122,36.6 x 13.7 x 13.7,No,"Cook, Reese and Kent",Novara,Turin,Piedmont,Unisex,47.25600527270031,Online,April 2024,Q2 2024,B2 2024,2024
539,SKU00539,Accessories,Little Inc,32.95342548643889,10,2023-12-21,2025-12-11,,4,3,Other,Super-Reduced,Male,Adult,4.890779158355612,35.9 x 15.0 x 5.8,No,Morgan PLC,Spoleto,Perugia,Umbria,Shoes,73.36821944068777,In-store,December 2023,Q4 2023,B6 2023,2023
540,SKU00540,Trousers,Graham and Sons,12.866832844291736,63,2024-02-20,2024-11-01,HIF-9506,2,8,Change of mind,Standard,Male,Teen,3.882247764886046,17.7 x 26.5 x 7.7,No,Anderson LLC,Campobasso,Campobasso,Molise,Shoes,82.87951448947626,In-store,February 2024,Q1 2024,B1 2024,2024
541,SKU00541,Trousers,"Coffey, Mcmahon and Perez",44.8015330595518,52,2023-12-23,2024-11-27,,2,9,Not as described,Standard,Non-binary,Teen,2.8309377904357396,39.1 x 22.8 x 10.0,No,Pacheco-Adams,La Spezia,Genoa,Liguria,Accessories,91.7465365586684,Online,December 2023,Q4 2023,B6 2023,2023
542,SKU00542,Trousers,"Goodman, Jimenez and Glenn",8.205616124106893,68,2023-09-03,2025-05-13,BLY-6608,1,3,Not as described,Reduced,Non-binary,Adult,3.6275376796997434,43.4 x 30.4 x 3.4,Yes,Ramos PLC,Ravenna,Bologna,Emilia-Romagna,Women,89.25453097976843,Store Pickup,September 2023,Q3 2023,B5 2023,2023
543,SKU00543,Shoes,"Garcia, Mason and Weaver",9.302692880210243,16,2024-03-15,2025-12-23,CYB-1210,2,4,Change of mind,Standard,Non-binary,Senior,0.47264715121324796,21.7 x 41.8 x 10.1,Yes,Watson LLC,Trieste,Trieste,Friuli Venezia Giulia,Shoes,17.744242830630768,Store Pickup,March 2024,Q1 2024,B2 2024,2024
544,SKU00544,Trousers,Maxwell-Warren,9.507040524040688,75,2023-10-03,2025-12-23,GYP-9340,1,8,Change of mind,Reduced,Non-binary,Teen,2.936344027758249,38.9 x 26.4 x 9.1,Yes,Flores Inc,Savona,Genoa,Liguria,Women,53.31222800999197,Store Pickup,October 2023,Q4 2023,B5 2023,2023
545,SKU00545,Bags,Carter-Chung,47.07923742247219,8,2023-12-20,2025-12-19,XKM-4355,4,7,Not as described,Super-Reduced,Non-binary,Teen,1.340529973950034,23.5 x 46.8 x 17.4,Yes,Torres-Ross,Tivoli,Rome,Lazio,Unisex,16.88536675680242,Store Pickup,December 2023,Q4 2023,B6 2023,2023
546,SKU00546,Coats,Jones Inc,22.422198986152672,65,2023-10-10,2025-04-07,IZR-0918,2,2,Change of mind,Reduced,Male,Adult,4.475422625274045,48.1 x 27.8 x 10.5,Yes,Goodman-Smith,Pavia,Milan,Lombardy,Unisex,81.08624969167592,Delivery,October 2023,Q4 2023,B5 2023,2023
547,SKU00547,Coats,Benton PLC,14.838662077535894,15,2023-07-14,2025-10-11,XCJ-7892,4,2,Not as described,Super-Reduced,Male,Adult,4.433686646394689,31.5 x 46.7 x 18.3,No,"Anderson, Summers and Turner",Como,Milan,Lombardy,Women,67.09056566705246,In-store,July 2023,Q3 2023,B4 2023,2023
548,SKU00548,Shirts,"Henderson, Reid and Dodson",24.177732920859107,79,2024-01-29,2024-10-21,,1,4,,Reduced,Non-binary,Senior,2.3352949704074932,28.8 x 35.6 x 12.3,Yes,Garcia-Wilson,Padua,Venice,Veneto,Shoes,26.27698340123225,Online,January 2024,Q1 2024,B1 2024,2024
549,SKU00549,Jackets,"Phelps, Miles and Baxter",26.032937641063143,27,2024-03-12,2024-06-29,UZS-4458,4,1,,Reduced,Male,Teen,3.784731611515408,15.8 x 12.9 x 4.8,Yes,"Powell, Salazar and Boyle",Campobasso,Campobasso,Molise,Unisex,35.87287922019699,Store Pickup,March 2024,Q1 2024,B2 2024,2024
